index,mcs
2141,309.7
2142,344.1
2143,309.7
2144,275.3
2145,275.3
2146,309.7
2147,344.1
2148,309.7
2149,275.3
2150,206.5
2151,275.3
2152,275.3
2153,206.5
2154,275.3
2155,275.3
2156,275.3
2157,275.3
2158,275.3
2159,275.3
2160,275.3
2161,206.5
2162,275.3
2163,275.3
2164,275.3
2165,275.3
2166,206.5
2167,206.5
2168,275.3
2169,275.3
2170,206.5
2171,206.5
2172,309.7
2173,275.3
2174,275.3
2175,206.5
2176,275.3
2177,275.3
2178,275.3
2179,275.3
2180,275.3
2181,309.7
2182,275.3
2183,275.3
2184,275.3
2185,275.3
2186,275.3
2187,275.3
2188,309.7
2189,275.3
2190,275.3
2191,309.7
2192,309.7
2193,275.3
2194,275.3
2195,309.7
2196,275.3
2197,206.5
2198,275.3
2199,309.7
2200,275.3
2201,275.3
2202,275.3
2203,275.3
2204,309.7
2205,275.3
2206,275.3
2207,275.3
2208,275.3
2209,206.5
2210,275.3
2211,275.3
2212,275.3
2213,275.3
2214,275.3
2215,275.3
2216,275.3
2217,275.3
2218,309.7
2219,309.7
2220,275.3
2221,275.3
2222,344.1
2223,275.3
2224,309.7
2225,206.5
2226,309.7
2227,275.3
2228,275.3
2229,275.3
2230,275.3
2231,309.7
2232,309.7
2233,275.3
2234,309.7
2235,275.3
2236,206.5
2237,309.7
2238,344.1
2239,309.7
2240,344.1
2241,206.5
2242,309.7
2243,275.3
2244,275.3
2245,275.3
2246,275.3
2247,275.3
2248,275.3
2249,275.3
2250,275.3
2251,309.7
2252,275.3
2253,275.3
2254,206.5
2255,275.3
2256,275.3
2257,275.3
2258,344.1
2259,275.3
2260,275.3
2261,275.3
2262,275.3
2263,275.3
2264,275.3
2265,275.3
2266,275.3
2267,309.7
2268,275.3
2269,309.7
2270,275.3
2271,275.3
2272,275.3
2273,275.3
2274,275.3
2275,309.7
2276,275.3
2277,275.3
2278,275.3
2279,275.3
2280,275.3
2281,275.3
2282,344.1
2283,275.3
2284,275.3
2285,275.3
2286,275.3
2287,275.3
2288,275.3
2289,275.3
2290,275.3
2291,309.7
2292,344.1
2293,344.1
2294,344.1
2295,275.3
2296,309.7
2297,309.7
2298,309.7
2299,309.7
2300,344.1
2301,344.1
2302,309.7
2303,344.1
2304,309.7
2305,309.7
2306,309.7
2307,344.1
2308,344.1
2309,344.1
2310,344.1
2311,344.1
2312,309.7
2313,344.1
2314,309.7
2315,412.9
2316,344.1
2317,344.1
2318,344.1
2319,309.7
2320,309.7
2321,309.7
2322,344.1
2323,309.7
2324,344.1
2325,344.1
2326,344.1
2327,275.3
2328,309.7
2329,344.1
2330,275.3
2331,344.1
2332,309.7
2333,344.1
2334,344.1
2335,344.1
2336,344.1
2337,344.1
2338,344.1
2339,344.1
2340,344.1
2341,275.3
2342,309.7
2343,275.3
2344,275.3
2345,275.3
2346,275.3
2347,275.3
2348,275.3
2349,275.3
2350,275.3
2351,275.3
2352,275.3
2353,275.3
2354,275.3
2355,275.3
2356,275.3
2357,309.7
2358,275.3
2359,275.3
2360,275.3
2361,275.3
2362,275.3
2363,275.3
2364,275.3
2365,275.3
2366,275.3
2367,309.7
2368,275.3
2369,275.3
2370,309.7
2371,275.3
2372,275.3
2373,275.3
2374,275.3
2375,206.5
2376,309.7
2377,309.7
2378,275.3
2379,275.3
2380,309.7
2381,275.3
2382,309.7
2383,309.7
2384,275.3
2385,309.7
2386,275.3
2387,275.3
2388,309.7
2389,309.7
2390,275.3
2391,275.3
2392,309.7
2393,275.3
2394,309.7
2395,275.3
2396,275.3
2397,275.3
2398,344.1
2399,275.3
2400,206.5
2401,275.3
2402,275.3
2403,275.3
2404,275.3
2405,275.3
2406,275.3
2407,275.3
2408,309.7
2409,275.3
2410,309.7
2411,275.3
2412,275.3
2413,275.3
2414,206.5
2415,275.3
2416,206.5
2417,206.5
2418,206.5
2419,275.3
2420,206.5
2421,275.3
2422,275.3
2423,206.5
2424,206.5
2425,206.5
2426,275.3
2427,206.5
2428,206.5
2429,206.5
2430,206.5
2431,275.3
2432,206.5
2433,206.5
2434,275.3
2435,206.5
2436,206.5
2437,206.5
2438,206.5
2439,206.5
2440,275.3
2441,275.3
2442,206.5
2443,206.5
2444,206.5
2445,275.3
2446,275.3
2447,206.5
2448,206.5
2449,206.5
2450,206.5
2451,206.5
2452,206.5
2453,206.5
2454,206.5
2455,275.3
2456,309.7
2457,206.5
2458,206.5
2459,275.3
2460,206.5
2461,206.5
2462,206.5
2463,206.5
2464,206.5
2465,206.5
2466,206.5
2467,206.5
2468,206.5
2469,206.5
2470,344.1
2471,344.1
2472,344.1
2473,309.7
2474,344.1
2475,309.7
2476,309.7
2477,309.7
2478,344.1
2479,309.7
2480,344.1
2481,275.3
2482,344.1
2483,344.1
2484,344.1
2485,344.1
2486,344.1
2487,309.7
2488,344.1
2489,344.1
2490,344.1
2491,309.7
2492,458.8
2493,344.1
2494,309.7
2495,309.7
2496,412.9
2497,309.7
2498,344.1
2499,309.7
2500,344.1
2501,309.7
2502,309.7
2503,309.7
2504,309.7
2505,309.7
2506,309.7
2507,309.7
2508,344.1
2509,309.7
2510,344.1
2511,309.7
2512,309.7
2513,344.1
2514,309.7
2515,344.1
2516,309.7
2517,275.3
2518,344.1
2519,344.1
2520,309.7
2521,344.1
2522,344.1
2523,344.1
2524,412.9
2525,412.9
2526,309.7
2527,309.7
2528,309.7
2529,344.1
2530,344.1
2531,344.1
2532,309.7
2533,412.9
2534,309.7
2535,344.1
2536,516.2
2537,458.8
2538,458.8
2539,458.8
2540,458.8
2541,458.8
2542,458.8
2543,458.8
2544,458.8
2545,458.8
2546,458.8
2547,412.9
2548,458.8
2549,458.8
2550,458.8
2551,458.8
2552,458.8
2553,458.8
2554,458.8
2555,458.8
2556,458.8
2557,458.8
2558,458.8
2559,458.8
2560,458.8
2561,412.9
2562,458.8
2563,458.8
2564,458.8
2565,458.8
2566,458.8
2567,458.8
2568,458.8
2569,458.8
2570,516.2
2571,458.8
2572,458.8
2573,458.8
2574,516.2
2575,458.8
2576,458.8
2577,458.8
2578,516.2
2579,458.8
2580,573.5
2581,516.2
2582,458.8
2583,458.8
2584,458.8
2585,458.8
2586,458.8
2587,516.2
2588,458.8
2589,458.8
2590,458.8
2591,458.8
2592,412.9
2593,458.8
2594,458.8
2595,458.8
2596,458.8
2597,458.8
2598,458.8
2599,458.8
2600,458.8
2601,458.8
2602,458.8
2603,458.8
2604,458.8
2605,458.8
2606,412.9
2607,458.8
2608,573.5
2609,573.5
2610,573.5
2611,573.5
2612,573.5
2613,573.5
2614,573.5
2615,573.5
2616,573.5
2617,573.5
2618,573.5
2619,573.5
2620,573.5
2621,573.5
2622,573.5
2623,573.5
2624,573.5
2625,573.5
2626,573.5
2627,573.5
2628,516.2
2629,573.5
2630,573.5
2631,573.5
2632,573.5
2633,573.5
2634,573.5
2635,573.5
2636,573.5
2637,573.5
2638,573.5
2639,573.5
2640,573.5
2641,573.5
2642,573.5
2643,573.5
2644,573.5
2645,573.5
2646,573.5
2647,573.5
2648,573.5
2649,573.5
2650,573.5
2651,573.5
2652,573.5
2653,573.5
2654,573.5
2655,573.5
2656,573.5
2657,573.5
2658,573.5
2659,573.5
2660,573.5
2661,573.5
2662,573.5
2663,573.5
2664,573.5
2665,573.5
2666,573.5
2667,573.5
2668,573.5
2669,573.5
2670,573.5
2671,573.5
2672,573.5
2673,573.5
2674,573.5
2675,573.5
2676,573.5
2677,573.5
2678,573.5
2679,573.5
2680,412.9
2681,412.9
2682,458.8
2683,412.9
2684,458.8
2685,458.8
2686,458.8
2687,458.8
2688,458.8
2689,458.8
2690,412.9
2691,458.8
2692,412.9
2693,458.8
2694,458.8
2695,458.8
2696,458.8
2697,412.9
2698,458.8
2699,412.9
2700,412.9
2701,458.8
2702,458.8
2703,412.9
2704,458.8
2705,458.8
2706,458.8
2707,458.8
2708,458.8
2709,458.8
2710,458.8
2711,458.8
2712,458.8
2713,458.8
2714,458.8
2715,458.8
2716,458.8
2717,412.9
2718,412.9
2719,458.8
2720,458.8
2721,458.8
2722,458.8
2723,458.8
2724,412.9
2725,344.1
2726,458.8
2727,458.8
2728,458.8
2729,412.9
2730,412.9
2731,458.8
2732,458.8
2733,458.8
2734,458.8
2735,458.8
2736,458.8
2737,458.8
2738,458.8
2739,412.9
2740,458.8
2741,412.9
2742,458.8
2743,458.8
2744,458.8
2745,458.8
2746,412.9
2747,458.8
2748,458.8
2749,458.8
2750,344.1
2751,458.8
2752,458.8
2753,412.9
2754,458.8
2755,458.8
2756,458.8
2757,412.9
2758,458.8
2759,412.9
2760,412.9
2761,458.8
2762,412.9
2763,458.8
2764,458.8
2765,412.9
2766,458.8
2767,458.8
2768,458.8
2769,458.8
2770,458.8
2771,458.8
2772,458.8
2773,458.8
2774,458.8
2775,458.8
2776,458.8
2777,458.8
2778,458.8
2779,458.8
2780,458.8
2781,458.8
2782,458.8
2783,458.8
2784,458.8
2785,458.8
2786,458.8
2787,458.8
2788,412.9
2789,412.9
2790,412.9
2791,458.8
2792,458.8
2793,458.8
2794,458.8
2795,458.8
2796,458.8
2797,458.8
2798,412.9
2799,458.8
2800,458.8
2801,458.8
2802,458.8
2803,458.8
2804,458.8
2805,458.8
2806,458.8
2807,458.8
2808,458.8
2809,412.9
2810,458.8
2811,412.9
2812,458.8
2813,412.9
2814,458.8
2815,458.8
2816,458.8
2817,458.8
2818,458.8
2819,458.8
2820,458.8
2821,458.8
2822,412.9
2823,412.9
2824,412.9
2825,458.8
2826,458.8
2827,458.8
2828,412.9
2829,458.8
2830,458.8
2831,458.8
2832,458.8
2833,458.8
2834,458.8
2835,458.8
2836,412.9
2837,458.8
2838,458.8
2839,458.8
2840,412.9
2841,412.9
2842,412.9
2843,458.8
2844,458.8
2845,458.8
2846,412.9
2847,458.8
2848,458.8
2849,458.8
2850,458.8
2851,458.8
2852,458.8
2853,458.8
2854,412.9
2855,458.8
2856,458.8
2857,458.8
2858,458.8
2859,458.8
2860,458.8
2861,458.8
2862,458.8
2863,458.8
2864,458.8
2865,412.9
2866,458.8
2867,412.9
2868,412.9
2869,458.8
2870,458.8
2871,458.8
2872,458.8
2873,458.8
2874,458.8
2875,458.8
2876,458.8
2877,412.9
2878,458.8
2879,458.8
2880,412.9
2881,412.9
2882,458.8
2883,458.8
2884,458.8
2885,458.8
2886,458.8
2887,412.9
2888,412.9
2889,458.8
2890,458.8
2891,458.8
2892,458.8
2893,412.9
2894,458.8
2895,458.8
2896,309.7
2897,344.1
2898,344.1
2899,344.1
2900,344.1
2901,309.7
2902,309.7
2903,344.1
2904,344.1
2905,309.7
2906,309.7
2907,344.1
2908,344.1
2909,344.1
2910,309.7
2911,344.1
2912,344.1
2913,344.1
2914,309.7
2915,344.1
2916,344.1
2917,309.7
2918,344.1
2919,309.7
2920,344.1
2921,344.1
2922,344.1
2923,344.1
2924,344.1
2925,344.1
2926,309.7
2927,309.7
2928,344.1
2929,344.1
2930,344.1
2931,344.1
2932,344.1
2933,275.3
2934,275.3
2935,344.1
2936,344.1
2937,344.1
2938,344.1
2939,309.7
2940,344.1
2941,309.7
2942,344.1
2943,344.1
2944,344.1
2945,309.7
2946,309.7
2947,344.1
2948,309.7
2949,344.1
2950,344.1
2951,344.1
2952,309.7
2953,344.1
2954,309.7
2955,344.1
2956,309.7
2957,344.1
2958,344.1
2959,344.1
2960,344.1
2961,344.1
2962,344.1
2963,309.7
2964,344.1
2965,344.1
2966,344.1
2967,309.7
2968,344.1
2969,275.3
2970,206.5
2971,275.3
2972,309.7
2973,275.3
2974,309.7
2975,275.3
2976,275.3
2977,275.3
2978,275.3
2979,275.3
2980,275.3
2981,275.3
2982,309.7
2983,275.3
2984,275.3
2985,275.3
2986,309.7
2987,309.7
2988,275.3
2989,309.7
2990,309.7
2991,309.7
2992,309.7
2993,309.7
2994,309.7
2995,275.3
2996,275.3
2997,275.3
2998,275.3
2999,275.3
3000,309.7
3001,309.7
3002,309.7
3003,275.3
3004,275.3
3005,275.3
3006,275.3
3007,275.3
3008,275.3
3009,275.3
3010,275.3
3011,206.5
3012,206.5
3013,275.3
3014,275.3
3015,275.3
3016,275.3
3017,275.3
3018,206.5
3019,275.3
3020,309.7
3021,275.3
3022,309.7
3023,309.7
3024,309.7
3025,309.7
3026,275.3
3027,309.7
3028,309.7
3029,309.7
3030,275.3
3031,309.7
3032,275.3
3033,309.7
3034,309.7
3035,275.3
3036,309.7
3037,309.7
3038,275.3
3039,309.7
3040,275.3
3041,275.3
3042,309.7
3043,309.7
3044,309.7
3045,309.7
3046,309.7
3047,275.3
3048,309.7
3049,309.7
3050,275.3
3051,309.7
3052,275.3
3053,309.7
3054,309.7
3055,275.3
3056,309.7
3057,275.3
3058,309.7
3059,309.7
3060,309.7
3061,275.3
3062,309.7
3063,309.7
3064,275.3
3065,309.7
3066,344.1
3067,412.9
3068,309.7
3069,309.7
3070,309.7
3071,309.7
3072,309.7
3073,275.3
3074,309.7
3075,309.7
3076,275.3
3077,309.7
3078,309.7
3079,309.7
3080,309.7
3081,309.7
3082,275.3
3083,275.3
3084,275.3
3085,275.3
3086,309.7
3087,275.3
3088,309.7
3089,275.3
3090,309.7
3091,309.7
3092,309.7
3093,309.7
3094,309.7
3095,309.7
3096,309.7
3097,344.1
3098,275.3
3099,275.3
3100,309.7
3101,275.3
3102,309.7
3103,309.7
3104,275.3
3105,275.3
3106,275.3
3107,275.3
3108,275.3
3109,275.3
3110,275.3
3111,275.3
3112,309.7
3113,309.7
3114,309.7
3115,309.7
3116,309.7
3117,275.3
3118,309.7
3119,275.3
3120,275.3
3121,309.7
3122,275.3
3123,309.7
3124,275.3
3125,275.3
3126,275.3
3127,309.7
3128,309.7
3129,275.3
3130,275.3
3131,309.7
3132,309.7
3133,275.3
3134,309.7
3135,275.3
3136,275.3
3137,309.7
3138,275.3
3139,309.7
3140,309.7
3141,275.3
3142,275.3
3143,309.7
3144,309.7
3145,275.3
3146,206.5
3147,309.7
3148,309.7
3149,275.3
3150,309.7
3151,309.7
3152,275.3
3153,309.7
3154,275.3
3155,275.3
3156,206.5
3157,206.5
3158,275.3
3159,206.5
3160,275.3
3161,206.5
3162,309.7
3163,309.7
3164,275.3
3165,275.3
3166,309.7
3167,275.3
3168,206.5
3169,206.5
3170,275.3
3171,309.7
3172,275.3
3173,275.3
3174,275.3
3175,275.3
3176,309.7
3177,275.3
3178,275.3
3179,275.3
3180,275.3
3181,309.7
3182,309.7
3183,275.3
3184,309.7
3185,275.3
3186,309.7
3187,309.7
3188,275.3
3189,275.3
3190,275.3
3191,275.3
3192,275.3
3193,275.3
3194,275.3
3195,309.7
3196,309.7
3197,344.1
3198,309.7
3199,309.7
3200,275.3
3201,309.7
3202,275.3
3203,309.7
3204,275.3
3205,344.1
3206,344.1
3207,275.3
3208,275.3
3209,275.3
3210,275.3
3211,309.7
3212,275.3
3213,309.7
3214,309.7
3215,275.3
3216,275.3
3217,275.3
3218,275.3
3219,309.7
3220,309.7
3221,309.7
3222,275.3
3223,275.3
3224,309.7
3225,309.7
3226,275.3
3227,275.3
3228,275.3
3229,275.3
3230,275.3
3231,275.3
3232,275.3
3233,275.3
3234,275.3
3235,275.3
3236,275.3
3237,309.7
3238,309.7
3239,275.3
3240,275.3
3241,275.3
3242,275.3
3243,275.3
3244,344.1
3245,275.3
3246,275.3
3247,275.3
3248,275.3
3249,309.7
3250,275.3
3251,275.3
3252,275.3
3253,275.3
3254,275.3
3255,275.3
3256,309.7
3257,275.3
3258,275.3
3259,275.3
3260,275.3
3261,275.3
3262,309.7
3263,275.3
3264,275.3
3265,275.3
3266,275.3
3267,275.3
3268,275.3
3269,275.3
3270,309.7
3271,344.1
3272,309.7
3273,275.3
3274,275.3
3275,309.7
3276,275.3
3277,275.3
3278,275.3
3279,344.1
3280,344.1
3281,309.7
3282,309.7
3283,344.1
3284,344.1
3285,275.3
3286,309.7
3287,309.7
3288,309.7
3289,309.7
3290,309.7
3291,344.1
3292,275.3
3293,309.7
3294,344.1
3295,309.7
3296,344.1
3297,344.1
3298,344.1
3299,309.7
3300,309.7
3301,309.7
3302,275.3
3303,309.7
3304,309.7
3305,344.1
3306,344.1
3307,344.1
3308,309.7
3309,344.1
3310,344.1
3311,344.1
3312,309.7
3313,309.7
3314,309.7
3315,275.3
3316,344.1
3317,344.1
3318,309.7
3319,344.1
3320,344.1
3321,344.1
3322,309.7
3323,344.1
3324,309.7
3325,344.1
3326,344.1
3327,309.7
3328,275.3
3329,206.5
3330,275.3
3331,275.3
3332,275.3
3333,275.3
3334,206.5
3335,275.3
3336,275.3
3337,275.3
3338,275.3
3339,206.5
3340,275.3
3341,275.3
3342,275.3
3343,275.3
3344,206.5
3345,275.3
3346,275.3
3347,206.5
3348,206.5
3349,275.3
3350,275.3
3351,206.5
3352,275.3
3353,206.5
3354,275.3
3355,275.3
3356,309.7
3357,275.3
3358,275.3
3359,275.3
3360,275.3
3361,275.3
3362,206.5
3363,275.3
3364,275.3
3365,275.3
3366,206.5
3367,309.7
3368,275.3
3369,275.3
3370,206.5
3371,275.3
3372,275.3
3373,275.3
3374,206.5
3375,275.3
3376,275.3
3377,206.5
3378,275.3
3379,275.3
3380,206.5
3381,206.5
3382,206.5
3383,206.5
3384,206.5
3385,206.5
3386,206.5
3387,206.5
3388,206.5
3389,206.5
3390,206.5
3391,206.5
3392,206.5
3393,206.5
3394,206.5
3395,206.5
3396,206.5
3397,206.5
3398,206.5
3399,206.5
3400,206.5
3401,206.5
3402,206.5
3403,206.5
3404,206.5
3405,206.5
3406,206.5
3407,206.5
3408,206.5
3409,206.5
3410,206.5
3411,206.5
3412,206.5
3413,206.5
3414,206.5
3415,206.5
3416,206.5
3417,206.5
3418,206.5
3419,206.5
3420,206.5
3421,275.3
3422,206.5
3423,206.5
3424,206.5
3425,206.5
3426,206.5
3427,206.5
3428,206.5
3429,206.5
3430,206.5
3431,206.5
3432,206.5
3433,344.1
3434,275.3
3435,309.7
3436,309.7
3437,344.1
3438,344.1
3439,275.3
3440,309.7
3441,309.7
3442,309.7
3443,309.7
3444,458.8
3445,309.7
3446,309.7
3447,344.1
3448,309.7
3449,309.7
3450,309.7
3451,309.7
3452,344.1
3453,344.1
3454,309.7
3455,275.3
3456,344.1
3457,309.7
3458,309.7
3459,309.7
3460,309.7
3461,344.1
3462,344.1
3463,309.7
3464,309.7
3465,344.1
3466,309.7
3467,309.7
3468,309.7
3469,309.7
3470,309.7
3471,309.7
3472,309.7
3473,344.1
3474,344.1
3475,309.7
3476,309.7
3477,309.7
3478,309.7
3479,344.1
3480,344.1
3481,309.7
3482,309.7
3483,309.7
3484,344.1
3485,309.7
3486,344.1
3487,458.8
3488,458.8
3489,344.1
3490,458.8
3491,458.8
3492,412.9
3493,412.9
3494,412.9
3495,344.1
3496,412.9
3497,412.9
3498,412.9
3499,344.1
3500,458.8
3501,412.9
3502,412.9
3503,344.1
3504,458.8
3505,412.9
3506,412.9
3507,458.8
3508,458.8
3509,412.9
3510,412.9
3511,412.9
3512,412.9
3513,458.8
3514,458.8
3515,458.8
3516,412.9
3517,344.1
3518,412.9
3519,458.8
3520,412.9
3521,344.1
3522,412.9
3523,412.9
3524,412.9
3525,412.9
3526,412.9
3527,458.8
3528,344.1
3529,458.8
3530,412.9
3531,412.9
3532,412.9
3533,412.9
3534,412.9
3535,344.1
3536,412.9
3537,412.9
3538,458.8
3539,412.9
3540,344.1
3541,412.9
3542,412.9
3543,458.8
3544,458.8
3545,458.8
3546,619.4
3547,619.4
3548,619.4
3549,619.4
3550,619.4
3551,619.4
3552,619.4
3553,619.4
3554,619.4
3555,619.4
3556,619.4
3557,619.4
3558,619.4
3559,619.4
3560,619.4
3561,619.4
3562,573.5
3563,619.4
3564,619.4
3565,619.4
3566,619.4
3567,619.4
3568,619.4
3569,619.4
3570,619.4
3571,619.4
3572,619.4
3573,619.4
3574,619.4
3575,619.4
3576,619.4
3577,619.4
3578,619.4
3579,619.4
3580,619.4
3581,619.4
3582,619.4
3583,619.4
3584,619.4
3585,619.4
3586,619.4
3587,412.9
3588,619.4
3589,619.4
3590,619.4
3591,619.4
3592,619.4
3593,619.4
3594,619.4
3595,619.4
3596,619.4
3597,619.4
3598,619.4
3599,573.5
3600,458.8
3601,458.8
3602,458.8
3603,458.8
3604,458.8
3605,412.9
3606,458.8
3607,458.8
3608,458.8
3609,458.8
3610,458.8
3611,458.8
3612,458.8
3613,458.8
3614,458.8
3615,458.8
3616,458.8
3617,458.8
3618,458.8
3619,458.8
3620,458.8
3621,458.8
3622,458.8
3623,412.9
3624,412.9
3625,458.8
3626,458.8
3627,412.9
3628,458.8
3629,458.8
3630,412.9
3631,458.8
3632,458.8
3633,458.8
3634,458.8
3635,458.8
3636,458.8
3637,458.8
3638,412.9
3639,458.8
3640,458.8
3641,458.8
3642,458.8
3643,458.8
3644,458.8
3645,458.8
3646,458.8
3647,458.8
3648,458.8
3649,458.8
3650,458.8
3651,458.8
3652,412.9
3653,458.8
3654,458.8
3655,458.8
3656,458.8
3657,458.8
3658,458.8
3659,344.1
3660,458.8
3661,458.8
3662,458.8
3663,458.8
3664,458.8
3665,458.8
3666,458.8
3667,458.8
3668,458.8
3669,458.8
3670,458.8
3671,458.8
3672,458.8
3673,458.8
3674,458.8
3675,458.8
3676,458.8
3677,458.8
3678,458.8
3679,458.8
3680,458.8
3681,458.8
3682,458.8
3683,458.8
3684,458.8
3685,458.8
3686,458.8
3687,458.8
3688,458.8
3689,458.8
3690,458.8
3691,458.8
3692,458.8
3693,458.8
3694,458.8
3695,458.8
3696,458.8
3697,458.8
3698,458.8
3699,458.8
3700,458.8
3701,458.8
3702,458.8
3703,458.8
3704,458.8
3705,458.8
3706,458.8
3707,458.8
3708,458.8
3709,458.8
3710,412.9
3711,458.8
3712,458.8
3713,344.1
3714,344.1
3715,344.1
3716,344.1
3717,344.1
3718,344.1
3719,344.1
3720,344.1
3721,344.1
3722,344.1
3723,344.1
3724,344.1
3725,344.1
3726,344.1
3727,344.1
3728,344.1
3729,344.1
3730,344.1
3731,344.1
3732,344.1
3733,344.1
3734,344.1
3735,344.1
3736,344.1
3737,344.1
3738,344.1
3739,344.1
3740,344.1
3741,344.1
3742,309.7
3743,344.1
3744,344.1
3745,344.1
3746,344.1
3747,309.7
3748,344.1
3749,344.1
3750,309.7
3751,344.1
3752,344.1
3753,344.1
3754,344.1
3755,344.1
3756,344.1
3757,344.1
3758,344.1
3759,412.9
3760,344.1
3761,309.7
3762,309.7
3763,344.1
3764,344.1
3765,344.1
3766,309.7
3767,275.3
3768,275.3
3769,309.7
3770,275.3
3771,309.7
3772,344.1
3773,309.7
3774,275.3
3775,309.7
3776,309.7
3777,309.7
3778,309.7
3779,309.7
3780,275.3
3781,344.1
3782,309.7
3783,309.7
3784,344.1
3785,309.7
3786,309.7
3787,309.7
3788,309.7
3789,309.7
3790,309.7
3791,344.1
3792,344.1
3793,344.1
3794,309.7
3795,309.7
3796,275.3
3797,275.3
3798,309.7
3799,309.7
3800,309.7
3801,275.3
3802,309.7
3803,344.1
3804,309.7
3805,344.1
3806,309.7
3807,309.7
3808,309.7
3809,344.1
3810,344.1
3811,344.1
3812,344.1
3813,344.1
3814,344.1
3815,309.7
3816,309.7
3817,309.7
3818,309.7
3819,309.7
3820,344.1
3821,344.1
3822,275.3
3823,309.7
3824,344.1
3825,309.7
3826,344.1
3827,344.1
3828,309.7
3829,309.7
3830,344.1
3831,309.7
3832,309.7
3833,344.1
3834,309.7
3835,309.7
3836,275.3
3837,309.7
3838,309.7
3839,309.7
3840,309.7
3841,309.7
3842,309.7
3843,309.7
3844,309.7
3845,309.7
3846,309.7
3847,344.1
3848,344.1
3849,309.7
3850,344.1
3851,344.1
3852,344.1
3853,344.1
3854,309.7
3855,344.1
3856,344.1
3857,309.7
3858,344.1
3859,344.1
3860,344.1
3861,344.1
3862,344.1
3863,344.1
3864,412.9
3865,344.1
3866,344.1
3867,344.1
3868,344.1
3869,309.7
3870,344.1
3871,344.1
3872,344.1
3873,309.7
3874,344.1
3875,344.1
3876,344.1
3877,344.1
3878,309.7
3879,275.3
3880,309.7
3881,309.7
3882,309.7
3883,309.7
3884,309.7
3885,309.7
3886,309.7
3887,275.3
3888,344.1
3889,309.7
3890,275.3
3891,275.3
3892,309.7
3893,309.7
3894,275.3
3895,275.3
3896,309.7
3897,309.7
3898,344.1
3899,344.1
3900,309.7
3901,344.1
3902,309.7
3903,344.1
3904,309.7
3905,275.3
3906,309.7
3907,275.3
3908,309.7
3909,309.7
3910,275.3
3911,275.3
3912,275.3
3913,275.3
3914,275.3
3915,275.3
3916,275.3
3917,309.7
3918,275.3
3919,309.7
3920,275.3
3921,275.3
3922,275.3
3923,309.7
3924,275.3
3925,275.3
3926,275.3
3927,309.7
3928,275.3
3929,275.3
3930,275.3
3931,275.3
3932,275.3
3933,275.3
3934,309.7
3935,309.7
3936,275.3
3937,275.3
3938,275.3
3939,275.3
3940,275.3
3941,275.3
3942,275.3
3943,275.3
3944,275.3
3945,275.3
3946,344.1
3947,309.7
3948,275.3
3949,275.3
3950,275.3
3951,309.7
3952,275.3
3953,275.3
3954,275.3
3955,275.3
3956,309.7
3957,275.3
3958,309.7
3959,275.3
3960,275.3
3961,309.7
3962,275.3
3963,275.3
3964,275.3
3965,275.3
3966,275.3
3967,275.3
3968,309.7
3969,275.3
3970,275.3
3971,309.7
3972,309.7
3973,309.7
3974,309.7
3975,275.3
3976,344.1
3977,309.7
3978,275.3
3979,275.3
3980,309.7
3981,275.3
3982,275.3
3983,275.3
3984,275.3
3985,275.3
3986,309.7
3987,309.7
3988,275.3
3989,275.3
3990,275.3
3991,275.3
3992,275.3
3993,275.3
3994,275.3
3995,275.3
3996,275.3
3997,309.7
3998,309.7
3999,309.7
4000,275.3
4001,275.3
4002,275.3
4003,275.3
4004,309.7
4005,275.3
4006,309.7
4007,309.7
4008,309.7
4009,275.3
4010,309.7
4011,275.3
4012,309.7
4013,275.3
4014,309.7
4015,344.1
4016,275.3
4017,275.3
4018,309.7
4019,309.7
4020,309.7
4021,309.7
4022,275.3
4023,275.3
4024,275.3
4025,275.3
4026,275.3
4027,275.3
4028,309.7
4029,275.3
4030,309.7
4031,275.3
4032,275.3
4033,275.3
4034,309.7
4035,275.3
4036,275.3
4037,275.3
4038,275.3
4039,275.3
4040,275.3
4041,309.7
4042,275.3
4043,309.7
4044,275.3
4045,275.3
4046,275.3
4047,275.3
4048,309.7
4049,344.1
4050,309.7
4051,275.3
4052,275.3
4053,344.1
4054,275.3
4055,275.3
4056,275.3
4057,309.7
4058,275.3
4059,309.7
4060,275.3
4061,275.3
4062,275.3
4063,309.7
4064,309.7
4065,275.3
4066,275.3
4067,275.3
4068,275.3
4069,275.3
4070,309.7
4071,344.1
4072,275.3
4073,309.7
4074,275.3
4075,275.3
4076,275.3
4077,309.7
4078,309.7
4079,275.3
4080,309.7
4081,275.3
4082,309.7
4083,309.7
4084,309.7
4085,309.7
4086,275.3
4087,275.3
4088,275.3
4089,275.3
4090,275.3
4091,275.3
4092,309.7
4093,275.3
4094,275.3
4095,275.3
4096,275.3
4097,309.7
4098,275.3
4099,275.3
4100,275.3
4101,275.3
4102,309.7
4103,275.3
4104,275.3
4105,275.3
4106,275.3
4107,275.3
4108,275.3
4109,275.3
4110,275.3
4111,275.3
4112,275.3
4113,206.5
4114,275.3
4115,206.5
4116,275.3
4117,206.5
4118,275.3
4119,309.7
4120,275.3
4121,275.3
4122,275.3
4123,275.3
4124,275.3
4125,206.5
4126,275.3
4127,275.3
4128,275.3
4129,275.3
4130,275.3
4131,275.3
4132,275.3
4133,275.3
4134,206.5
4135,275.3
4136,275.3
4137,206.5
4138,275.3
4139,275.3
