sample_id,source_file,source_index,excel_row,device,split,status,reason,noise_floor,beamforming_en,dfx_time,csi_time
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::338,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,336,338,d0c1-bfe4-18f0,train,ok,,-88.25,0,213355.13700002432,213357.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::339,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,337,339,d0c1-bfe4-18f0,train,ok,,-90.75,0,213462.0460000038,213463.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::340,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,338,340,d0c1-bfe4-18f0,train,ok,,-93.5,0,213469.82499998808,213473.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::341,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,339,341,d0c1-bfe4-18f0,train,ok,,-92.25,0,213563.13700002432,213571.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::342,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,340,342,d0c1-bfe4-18f0,train,ok,,-92.75,0,213670.26399999857,213669.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::343,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,341,343,d0c1-bfe4-18f0,train,ok,,-92.75,0,213772.1970000267,213775.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::344,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,342,344,d0c1-bfe4-18f0,train,ok,,-88.0,0,213976.99000000957,213978.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::345,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,343,345,d0c1-bfe4-18f0,train,ok,,-89.0,0,214082.0059999824,214083.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::346,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,344,346,d0c1-bfe4-18f0,train,ok,,-90.5,0,214187.2350000143,214199.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::347,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,345,347,d0c1-bfe4-18f0,train,ok,,-91.0,0,339393.1510000229,339393.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::348,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,346,348,d0c1-bfe4-18f0,train,ok,,-90.75,0,339400.6620000005,339403.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::349,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,347,349,d0c1-bfe4-18f0,train,ok,,-90.75,0,339602.8149999976,339604.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::350,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,348,350,d0c1-bfe4-18f0,train,ok,,-91.25,0,339809.4350000024,339810.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::351,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,349,351,d0c1-bfe4-18f0,train,ok,,-94.0,0,339820.1240000129,339820.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::352,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,350,352,d0c1-bfe4-18f0,train,ok,,-93.75,0,340008.5600000024,340009.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::353,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,351,353,d0c1-bfe4-18f0,train,ok,,-92.5,0,340027.90700000525,340038.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::354,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,352,354,d0c1-bfe4-18f0,train,ok,,-92.25,0,340218.8289999962,340219.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::355,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,353,355,d0c1-bfe4-18f0,train,ok,,-91.5,0,340235.81999999285,340238.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::356,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,354,356,d0c1-bfe4-18f0,train,ok,,-90.0,0,340434.621999979,340435.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::357,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,355,357,d0c1-bfe4-18f0,train,ok,,-90.0,0,340542.246999979,340545.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::358,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,356,358,d0c1-bfe4-18f0,train,ok,,-92.75,0,340750.58099997044,340753.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::359,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,357,359,d0c1-bfe4-18f0,train,ok,,-93.0,0,341064.2910000086,341064.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::360,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,358,360,d0c1-bfe4-18f0,train,ok,,-92.0,0,341168.6320000291,341170.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::361,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,359,361,d0c1-bfe4-18f0,train,ok,,-93.0,0,341273.43000000715,341274.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::362,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,360,362,d0c1-bfe4-18f0,train,ok,,-92.5,0,341481.25199997425,341481.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::363,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,361,363,d0c1-bfe4-18f0,train,ok,,-92.0,0,341586.2279999852,341587.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::364,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,362,364,d0c1-bfe4-18f0,train,ok,,-91.5,0,341799.1309999824,341799.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::365,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,363,365,d0c1-bfe4-18f0,train,ok,,-93.0,0,342006.88400000334,342006.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::366,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,364,366,d0c1-bfe4-18f0,train,ok,,-93.0,0,342213.7879999876,342214.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::367,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,365,367,d0c1-bfe4-18f0,train,ok,,-93.75,0,342320.00499999523,342320.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::368,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,366,368,d0c1-bfe4-18f0,train,ok,,-91.25,0,342425.1809999943,342425.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::369,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,367,369,d0c1-bfe4-18f0,train,ok,,-92.25,0,342566.06300002337,342566.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::370,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,368,370,d0c1-bfe4-18f0,train,ok,,-94.0,0,342570.8450000286,342572.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::371,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,369,371,d0c1-bfe4-18f0,train,ok,,-93.5,0,342674.9980000257,342674.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::372,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,370,372,d0c1-bfe4-18f0,train,ok,,-92.0,0,342771.6240000129,342774.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::373,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,371,373,d0c1-bfe4-18f0,train,ok,,-94.75,0,342948.7919999957,342948.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::374,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,372,374,d0c1-bfe4-18f0,train,ok,,-91.25,0,343052.7829999924,343052.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::375,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,373,375,d0c1-bfe4-18f0,train,ok,,-93.0,0,343158.80400002,343160.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::376,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,374,376,d0c1-bfe4-18f0,train,ok,,-91.75,0,343267.97500002384,343271.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::377,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,375,377,d0c1-bfe4-18f0,train,ok,,-93.75,0,343473.7960000038,343474.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::378,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,376,378,d0c1-bfe4-18f0,train,ok,,-91.25,0,343680.37999999523,343680.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::379,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,377,379,d0c1-bfe4-18f0,train,ok,,-91.25,0,343782.4589999914,343783.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::380,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,378,380,d0c1-bfe4-18f0,train,ok,,-93.0,0,343892.2609999776,343891.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::381,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,379,381,d0c1-bfe4-18f0,train,ok,,-93.25,0,344095.9210000038,344097.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::382,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,380,382,d0c1-bfe4-18f0,train,ok,,-93.25,0,344200.97299999,344201.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::383,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,381,383,d0c1-bfe4-18f0,train,ok,,-93.0,0,344423.3339999914,344421.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::384,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,382,384,d0c1-bfe4-18f0,train,ok,,-92.75,0,344425.58499997854,344430.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::385,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,383,385,d0c1-bfe4-18f0,train,ok,,-90.5,0,344619.9359999895,344621.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::386,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,384,386,d0c1-bfe4-18f0,train,ok,,-91.5,0,344723.9620000124,344726.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::387,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,385,387,d0c1-bfe4-18f0,train,ok,,-93.0,0,344978.97100001574,344979.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::388,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,386,388,d0c1-bfe4-18f0,train,ok,,-92.75,0,345141.8909999728,345142.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::389,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,387,389,d0c1-bfe4-18f0,train,ok,,-93.5,0,345332.2919999957,345333.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::390,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,388,390,d0c1-bfe4-18f0,train,ok,,-91.75,0,345353.0749999881,345360.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::391,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,389,391,d0c1-bfe4-18f0,train,ok,,-93.0,0,345561.0569999814,345561.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::392,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,390,392,d0c1-bfe4-18f0,train,ok,,-91.75,0,345747.3949999809,345750.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::393,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,391,393,d0c1-bfe4-18f0,train,ok,,-91.0,0,345944.1549999714,345944.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::394,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,392,394,d0c1-bfe4-18f0,train,ok,,-92.5,0,345979.6090000272,345981.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::395,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,393,395,d0c1-bfe4-18f0,train,ok,,-91.5,0,346186.8230000138,346188.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::396,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,394,396,d0c1-bfe4-18f0,train,ok,,-93.0,0,346294.5080000162,346296.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::397,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,395,397,d0c1-bfe4-18f0,train,ok,,-91.5,0,346504.16500002146,346504.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::398,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,396,398,d0c1-bfe4-18f0,train,ok,,-94.0,0,346716.48299998045,346715.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::399,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,397,399,d0c1-bfe4-18f0,train,ok,,-92.0,0,346816.83499997854,346818.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::400,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,398,400,d0c1-bfe4-18f0,train,ok,,-92.75,0,347027.10399997234,347031.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::401,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,399,401,d0c1-bfe4-18f0,train,ok,,-91.75,0,347235.1370000243,347235.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::402,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,400,402,d0c1-bfe4-18f0,train,ok,,-93.25,0,347443.0799999833,347443.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::403,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,401,403,d0c1-bfe4-18f0,train,ok,,-93.75,0,347549.1029999852,347551.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::404,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,402,404,d0c1-bfe4-18f0,train,ok,,-94.75,0,347757.0009999871,347757.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::405,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,403,405,d0c1-bfe4-18f0,train,ok,,-92.75,0,347867.7860000133,347869.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::406,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,404,406,d0c1-bfe4-18f0,train,ok,,-92.25,0,347969.7950000167,347969.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::407,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,405,407,d0c1-bfe4-18f0,train,ok,,-93.0,0,348102.246999979,348105.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::408,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,406,408,d0c1-bfe4-18f0,train,ok,,-92.5,0,348300.4390000105,348302.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::409,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,407,409,d0c1-bfe4-18f0,train,ok,,-92.5,0,348494.52700001,348496.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::410,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,408,410,d0c1-bfe4-18f0,train,ok,,-94.0,0,348594.7810000181,348597.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::411,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,409,411,d0c1-bfe4-18f0,train,ok,,-94.25,0,348699.9959999919,348703.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::412,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,410,412,d0c1-bfe4-18f0,train,ok,,-90.75,0,348907.10799998045,348907.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::413,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,411,413,d0c1-bfe4-18f0,train,ok,,-91.25,0,349018.15399998426,349020.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::414,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,412,414,d0c1-bfe4-18f0,train,ok,,-92.25,0,349224.0680000186,349225.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::415,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,413,415,d0c1-bfe4-18f0,train,ok,,-91.5,0,426612.8429999948,426613.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::416,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,414,416,d0c1-bfe4-18f0,train,ok,,-89.25,0,426720.40299999714,426721.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::417,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,415,417,d0c1-bfe4-18f0,train,ok,,-94.0,0,426928.2620000243,426928.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::418,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,416,418,d0c1-bfe4-18f0,train,ok,,-93.75,0,427032.8320000172,427033.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::419,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,417,419,d0c1-bfe4-18f0,train,ok,,-93.0,0,427144.9499999881,427146.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::420,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,418,420,d0c1-bfe4-18f0,train,ok,,-91.25,0,427345.3050000072,427345.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::421,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,419,421,d0c1-bfe4-18f0,train,ok,,-91.0,0,427453.1909999848,427455.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::422,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,420,422,d0c1-bfe4-18f0,train,ok,,-92.75,0,427659.9399999976,427660.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::423,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,421,423,d0c1-bfe4-18f0,train,ok,,-89.5,0,427765.9309999943,427767.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::424,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,422,424,d0c1-bfe4-18f0,train,ok,,-91.75,0,428012.59799999,428015.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::425,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,423,425,d0c1-bfe4-18f0,train,ok,,-91.25,0,428183.0870000124,428183.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::426,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,424,426,d0c1-bfe4-18f0,train,ok,,-94.0,0,428377.0569999814,428377.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::427,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,425,427,d0c1-bfe4-18f0,train,ok,,-91.25,0,428580.8109999895,428581.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::428,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,426,428,d0c1-bfe4-18f0,train,ok,,-91.0,0,428600.6830000281,428601.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::429,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,427,429,d0c1-bfe4-18f0,train,ok,,-90.75,0,428811.5299999714,428811.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::430,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,428,430,d0c1-bfe4-18f0,train,ok,,-90.75,0,428915.0500000119,428915.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::431,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,429,431,d0c1-bfe4-18f0,train,ok,,-90.75,0,429019.2080000043,429021.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::432,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,430,432,d0c1-bfe4-18f0,train,ok,,-93.25,0,429227.7279999852,429228.0
